area_code,measure_a,measure_b
E02000974,62.8,19.77871457
E02000975,56.3,12.23830347
E02000976,54.8,17.89070033
E02000977,66.7,19.28146
E02000978,62.7,8.156269338
E02000979,62,20.43121106
E02000980,66.8,23.26019264
E02000981,66.3,14.60604992
E02000982,66.1,25.22996847
E02000983,67.9,21.72847158
E02000984,90.5,5.686450874
E02000985,90.3,8.467446623
E02000986,86.1,12.65314133
E02000987,84.1,29.73082903
E02000988,78.1,32.75342912
E02000989,89,12.14526018
E02000990,86.6,15.69278447
E02000991,83.1,22.61405238
E02000992,88.6,13.57907314
E02000993,73.6,50.57126823
E02000994,71.6,56.26203709
E02000995,82.8,27.46100049
E02000996,74.4,56.21862461
E02000997,85.8,21.74391677
E02000998,69.4,46.90545893
E02000999,68.4,64.85801813
E02001000,77,36.6069288
E02001001,78.1,23.58364235
E02001002,80.5,31.97120592
E02001003,87.2,9.405188707
E02001004,69,48.95607097
E02001005,68.7,42.58393558
E02001006,73.6,36.56101226
E02001007,85.2,21.17799604
E02001008,72.8,46.88370464
E02001009,76.5,38.09969595
E02001010,75,47.8255308
E02001011,88.8,9.958020988
E02001012,76.5,31.58104568
E02001013,86.8,15.11130678
E02001014,83.8,27.76816281
E02001015,78.3,42.86054572
E02001016,73.7,49.87821137
E02001017,81.8,21.668436
E02001018,87.3,13.17953389
E02001019,87.2,14.95914093
E02001020,91.8,6.421516929
E02001021,90.6,7.90284313
E02001022,83,23.12080272
E02001023,83.9,19.62970544
E02001024,87.2,11.04222846
E02001025,76.4,48.17340439
E02001026,70.4,46.90239607
E02001027,80.2,30.99819182
E02001028,90.2,5.991106835
E02001029,75.3,32.84094485
E02001030,87.1,13.37588436
E02001031,79.8,25.67195497
E02001032,82,21.67672145
E02001033,78.2,30.78082806
E02001034,73.1,49.36324905
E02001035,88,12.00952547
E02001036,79,23.14169577
E02001037,87.4,10.28451582
E02001038,79.5,29.5689565
E02001039,75.8,33.12397569
E02001040,83.4,23.00105288
E02001041,78.8,24.94152466
E02001042,81.2,18.22771732
E02001043,80.1,26.09654788
E02001044,72.5,14.86145954
E02001045,71.7,52.09747375
E02001046,69,51.46034408
E02001047,71.6,46.13890774
E02001048,70.7,35.40038052
E02001049,75.9,33.72104022
E02001050,61.9,50.44336607
E02001051,67.3,41.35957376
E02001052,62.4,41.74191448
E02001053,62.2,70.22114845
E02001055,69.4,57.60402546
E02001056,65.8,66.18729161
E02001057,73.5,51.00183763
E02001059,65.9,51.75128737
E02001061,66.3,56.14944613
E02001062,55,43.75943861
E02001063,50.2,27.94328762
E02001064,67.2,54.03197884
E02001065,66.7,45.95303215
E02001066,58.6,36.92799936
E02001067,63.9,53.45454914
E02001068,54.2,54.33748701
E02001069,54.6,39.17275194
E02001070,58.6,34.69515719
E02001071,65.5,42.53462228
E02001072,67.7,30.74661944
E02001073,80.8,20.11501829
E02001074,67.5,39.95347578
E02001075,70,41.56162614
E02001076,66.5,24.73544848
E02001077,81.9,22.02579831
E02001078,76.7,27.54697716
E02001079,69.2,39.59453838
E02001080,69.9,25.96177183
E02001081,83.1,20.58839496
E02001082,75.6,22.93056404
E02001083,75.4,23.52403063
E02001084,76.4,25.32760356
E02001085,69.5,48.95301228
E02001086,71.3,32.64473256
E02001087,82.5,14.82842623
E02001088,73.4,41.60671728
E02001089,80.7,20.16777671
E02001090,82.8,27.07084304
E02001091,80.7,30.69338538
E02001092,73.6,43.5527472
E02001093,70.7,52.30407574
E02001094,68.2,62.83717954
E02001095,73.2,48.94138514
E02001096,75.6,43.42478739
E02001097,72.9,46.06119318
E02001098,85.6,20.59339446
E02001099,80.7,27.2205761
E02001100,84.1,24.00675568
E02001101,86.9,16.94047012
E02001102,83.6,18.37540456
E02001103,90.3,10.95482422
E02001104,80.5,25.1919073
E02001105,84.2,22.22433289
E02001106,82.1,27.00831747
E02001107,77.9,28.11222405
E02001108,70.6,46.53519885
E02001109,76.2,43.04060092
E02001110,90.4,8.413407442
E02001111,68.2,68.68803434
E02001112,86.3,10.00498903
E02001113,72.2,47.8775416
E02001114,79,31.0277386
E02001115,82.3,24.13798743
E02001116,67.7,39.67646555
E02001117,88.7,9.143611595
E02001118,89.9,10.76529516
E02001119,66.7,46.90902586
E02001121,62.8,49.3505
E02001123,74.4,47.81975544
E02001124,72.6,47.11416143
E02001125,77.3,24.4808107
E02001126,67.7,51.09075312
E02001127,71.4,50.51174834
E02001128,79,32.19097893
E02001129,75.7,41.77925764
E02001130,84.3,23.14167734
E02001131,82.5,21.36243108
E02001132,84.2,23.86834935
E02001133,86.5,15.68235968
E02001134,87.7,15.7961981
E02001135,74.7,54.70518021
E02001136,80.1,25.01351026
E02001137,86.2,14.25058434
E02001138,87.9,13.6154941
E02001139,70.8,52.18640689
E02001140,74.9,38.44044264
E02001141,67.6,58.81723464
E02001142,86.9,13.18725385
E02001143,72.6,44.42421006
E02001144,83.5,28.27660224
E02001145,85.8,19.19449204
E02001146,69.6,48.95284289
E02001147,75.5,46.08577214
E02001148,79.3,32.25982352
E02001149,77.2,48.22486212
E02001150,76.6,37.36439091
E02001151,83.9,21.19726775
E02001152,74.9,34.26559118
E02001153,71,50.45751935
E02001154,76.5,28.82936907
E02001155,78,32.74267061
E02001156,83.8,18.61780154
E02001157,67.9,57.71904449
E02001158,72.9,48.93139974
E02001159,77.3,35.65955318
E02001160,72.6,46.9948977
E02001161,80.6,26.41597574
E02001162,78.7,28.52479126
E02001163,83.7,23.92587333
E02001164,66,36.28183727
E02001165,79.5,29.5301448
E02001166,57.9,28.26547629
E02001167,64.2,34.91522849
E02001168,77.6,32.15086855
E02001169,88,8.546086473
E02001170,88.8,8.196154168
E02001171,84.5,14.28521697
E02001172,56,51.3513499
E02001173,61.4,52.78009533
E02001174,79.7,21.74347188
E02001175,73.5,36.89490079
E02001176,80.4,27.93874602
E02001177,71.4,34.81939336
E02001178,68.7,34.19308848
E02001179,68.5,46.3870355
E02001180,58.6,62.59298569
E02001181,70,44.63244909
E02001182,70.8,48.1640951
E02001183,72.8,37.2908539
E02001184,69.8,32.09650226
E02001185,79.1,26.14348345
E02001186,79.4,26.48489787
E02001187,82.6,26.28180967
E02001188,77.1,35.8895907
E02001189,85.1,20.57766474
E02001190,75.3,68.80657452
E02001191,88.1,23.01085353
E02001192,84.8,14.70690914
E02001193,80.4,32.99300599
E02001194,88,12.19378984
E02001195,86.6,23.17827696
E02001196,88.4,16.83042959
E02001197,87.1,15.88890072
E02001198,83.9,31.12732114
E02001199,88.6,10.85278898
E02001200,75.4,59.15238762
E02001201,85.3,21.13817828
E02001202,79.6,38.65584714
E02001203,92.1,6.174446304
E02001204,82.5,22.5908939
E02001205,82.8,30.51077027
E02001206,88,16.69873408
E02001207,88.1,13.80425862
E02001208,85.7,22.56639156
E02001209,82.8,24.3327214
E02001210,79.5,36.80506597
E02001211,88.2,10.59610481
E02001212,75.3,47.26007596
E02001213,87.2,15.33219735
E02001214,86.1,19.23684259
E02001215,89.5,13.93118001
E02001216,88.1,9.979928668
E02001217,83.9,21.76587825
E02001218,89,9.664396987
E02001219,91.7,5.898366986
E02001220,87.6,12.87594318
E02001221,91.2,6.552834349
E02001222,86.6,12.40265859
E02001223,90.1,5.738436913
E02001224,91.2,8.335622846
E02001225,89.4,7.403729497
E02001226,86,14.46565711
E02001227,91.8,3.099559972
E02001228,91.2,4.579443262
E02001229,85.4,19.74697523
E02001230,86.3,19.71027749
E02001231,83.5,23.46429367
E02001232,77.5,41.41752253
E02001233,80.4,33.73539394
E02001234,77.2,45.63819155
E02001235,80.9,30.85161381
E02001236,77.5,47.65979945
E02001237,82,30.25814564
E02001238,83.6,26.88636212
E02001239,81,33.02886511
E02001240,80.5,26.62658359
E02001241,72.1,53.51214726
E02001242,86.3,17.95222488
E02001243,86.9,19.92400217
E02001244,87.8,16.32477264
E02001245,80.6,33.69956999
E02001246,82,38.49356724
E02001247,80.7,31.93902002
E02001248,81,38.43114526
E02001249,80.3,31.65003764
E02001250,87.5,15.52128012
E02001251,85.9,21.29436379
E02001252,86.5,15.28575034
E02001253,82.9,24.68836034
E02001254,83,28.56396464
E02001255,74.8,60.24051827
E02001256,79.2,40.94686195
E02001257,80.7,33.56375823
E02001258,88.7,18.29543706
E02001259,66.6,36.77325544
E02001260,86,12.63103376
E02001261,73.6,24.80934125
E02001262,75,25.80772143
E02001263,89.4,8.701981936
E02001264,80.1,17.63661003
E02001265,85.1,16.76519488
E02001266,80.1,26.28416828
E02001267,86.2,19.06687269
E02001268,89.8,10.48644258
E02001269,78,24.88568601
E02001270,86.7,9.677544345
E02001271,84.3,18.10814812
E02001272,87.9,8.797785784
E02001273,83.6,9.957397165
E02001274,88.9,6.766342875
E02001275,73,45.23155973
E02001276,82.7,21.00229542
E02001277,78.3,26.86246577
E02001278,88.8,6.509092577
E02001279,90.4,5.439887673
E02001280,83.5,23.00661566
E02001281,90.4,4.96235787
E02001282,84.8,9.015360519
E02001283,84.9,9.217619803
E02001284,88.4,5.294738264
E02001285,87.8,5.840382566
E02001286,86.7,5.619708456
E02001287,89.1,9.240360453
E02001288,89.3,12.94719151
E02001289,91,10.92850727
E02001290,88.9,17.69243123
E02001291,84.4,29.14878226
E02001292,85.4,14.12857053
E02001293,87.1,19.67358649
E02001294,82.1,25.60699179
E02001295,76.7,49.64640381
E02001296,71.8,59.17420613
E02001297,83.5,31.10488555
E02001298,75.8,41.84729407
E02001299,84.7,22.01444745
E02001300,82.2,30.51825562
E02001301,80.2,39.09499112
E02001302,83.7,33.44003047
E02001303,76.6,48.86175463
E02001304,89.6,11.54639793
E02001305,87,16.37508034
E02001306,87.6,17.64005767
E02001307,91.1,7.568799658
E02001308,84.8,22.52202977
E02001309,84.2,21.06715368
E02001310,79.1,40.11364341
E02001311,82,24.96441448
E02001312,78.8,28.96316795
E02001313,77,40.67888499
E02001314,86.8,11.55256459
E02001315,85.5,15.10513513
E02001316,71.9,45.24434603
E02001317,82.8,31.8938713
E02001318,85.6,25.57715575
E02001319,78.8,44.64567269
E02001320,81.5,26.30893208
E02001321,87,16.61310973
E02001322,87.7,17.28933567
E02001323,83.9,21.96209254
E02001324,82.5,25.14595624
E02001325,88.3,11.83688012
E02001326,87.9,14.47639138
E02001327,69.5,62.75720465
E02001328,80.7,27.31789059
E02001329,72.7,61.15976776
E02001330,73.3,54.77029676
E02001331,72.3,54.07520414
E02001332,71,56.94903322
E02001333,78,49.75297295
E02001334,70,73.17986982
E02001335,85,22.72984899
E02001336,68,69.2671896
E02001337,77.5,37.94821649
E02001338,76.6,43.65375841
E02001339,78.4,42.79371874
E02001340,83.8,20.93265595
E02001341,72.5,49.45907411
E02001342,86,17.44572521
E02001343,85.2,17.36589315
E02001344,78.8,33.32108956
E02001345,83.6,17.63539928
E02001346,70.7,48.56636863
E02001347,78.3,41.92208677
E02001348,77.5,36.36233094
E02001349,76.2,35.28005297
E02001350,73.7,53.87739222
E02001351,66.6,54.18156871
E02001352,72,57.11579239
E02001353,81.9,19.50626491
E02001354,73.2,52.69940502
E02001355,72,59.09611339
E02001356,69.4,59.46663182
E02001357,70.4,60.6520924
E02001358,66.1,68.56773663
E02001359,81.1,30.3792126
E02001360,66.2,68.48587854
E02001361,74.2,51.53593184
E02001362,79.7,40.45781464
E02001363,70.3,54.64234062
E02001364,68,73.58784145
E02001365,60.2,68.32707938
E02001366,70,53.76997806
E02001367,85.2,20.7787278
E02001368,70.4,66.34109399
E02001369,68.5,58.04896444
E02001370,63.6,74.33785199
E02001371,72.3,52.20912319
E02001372,80.5,41.37578926
E02001373,73.4,46.9505713
E02001374,57.4,64.28725976
E02001375,77.3,46.17252197
E02001376,55.6,60.53417529
E02001377,46.9,32.28878525
E02001378,77.2,40.22166992
E02001380,84.2,21.40030024
E02001381,61.3,51.03022646
E02001382,86.1,13.56050452
E02001383,58.4,47.22407751
E02001384,68.6,33.76858024
E02001385,52.5,64.93063527
E02001386,76.3,52.52705975
E02001387,87.8,11.89162083
E02001388,80.2,23.5645726
E02001389,68.7,52.5022739
E02001390,67.4,62.28798527
E02001391,72.4,52.88670999
E02001392,87.6,14.49541358
E02001393,87.1,7.651406668
E02001394,77.1,26.83192392
E02001395,85.4,14.37068613
E02001396,75.3,42.10891819
E02001397,83.8,26.65566865
E02001398,77.1,28.70476799
E02001399,89,12.85939653
E02001400,80.7,35.29253766
E02001401,83.5,19.6493679
E02001402,85.3,16.09708293
E02001403,73.2,45.44079151
E02001404,70.5,48.96750747
E02001405,64.4,60.60761317
E02001406,92.3,13.7960486
E02001407,91.1,14.387286
E02001408,88.8,16.70146644
E02001409,85.9,32.78294931
E02001410,81.7,30.21976693
E02001411,87.4,23.47480192
E02001412,86,24.14933393
E02001413,86.6,27.9578507
E02001414,92.4,7.92691568
E02001415,82.8,31.42553765
E02001416,77.7,55.14905398
E02001417,78.3,57.45556299
E02001418,81.7,41.28289919
E02001419,73.8,60.20786368
E02001420,85.6,27.13879676
E02001421,84.7,30.67478387
E02001422,77.6,54.13884446
E02001423,88.8,16.37048646
E02001424,82.2,36.93155061
E02001425,84.6,34.10175083
E02001426,86.9,21.83917724
E02001427,82.4,38.29350902
E02001428,89.8,11.22633971
E02001429,87.7,17.43175114
E02001430,90.3,12.41065325
E02001431,88.8,23.42978044
E02001432,69.2,47.40388565
E02001433,80.2,23.86163327
E02001434,82.2,21.03226003
E02001435,76.9,28.481426
E02001436,83.7,20.30116336
E02001437,88.8,14.16978159
E02001438,86,15.07224691
E02001439,84.3,25.65915861
E02001440,92.1,9.100874064
E02001441,90.6,6.670313946
E02001442,89.7,10.8101221
E02001443,90.1,6.874517867
E02001444,88.9,13.03136338
E02001445,88.9,11.54048125
E02001446,87.8,13.62214415
E02001447,88.1,16.14569868
E02001448,87.8,12.35685771
E02001449,84.4,21.45499313
E02001450,89,10.00867498
E02001451,77.2,47.25985529
E02001452,76.5,53.16258318
E02001453,88.8,11.9281986
E02001454,85.9,20.71489044
E02001455,85.3,19.03035636
E02001456,85.4,19.03710528
E02001457,75.7,45.15291177
E02001458,84,25.45306069
E02001459,78.7,35.0400151
E02001460,78.1,45.98615065
E02001461,83.4,25.45138589
E02001462,72,60.63161636
E02001463,76.4,45.52166569
E02001464,70.5,64.43702383
E02001465,70.1,69.18479572
E02001466,73.1,50.53398021
E02001467,85,32.78907677
E02001468,82.5,34.97096169
E02001469,87.6,16.73827572
E02001470,86.9,17.13776943
E02001471,75.8,52.22470667
E02001472,83.3,29.11988897
E02001473,82.6,30.87594728
E02001474,72.2,67.5824952
E02001475,78.2,51.62704912
E02001476,73.9,56.38871248
E02001477,70.4,68.93291133
E02001478,85.3,35.02901516
E02001479,90.7,12.31643797
E02001480,89,14.3794678
E02001481,84.7,26.8930592
E02001482,70.4,75.83607895
E02001483,88.8,14.97199643
E02001484,87.5,19.15724832
E02001485,78.9,42.03974871
E02001486,86.9,28.81946818
E02001487,72.5,59.00334499
E02001488,80.3,35.15253866
E02001489,92.4,8.715033199
E02001490,87.1,16.00168535
E02001491,77.5,48.23430113
E02001492,89.2,17.15172777
E02001493,73.3,62.2223653
E02001494,90.5,7.550128571
E02001495,82.3,32.76626567
E02001496,87.9,14.8908766
E02001497,78.1,46.79588458
E02001498,88,16.97246195
E02001499,91.4,11.26505251
E02001500,90.1,13.49559209
E02001501,90.5,14.81526867
E02001502,86.2,21.36355626
E02001503,90.9,13.54273995
E02001504,93.8,8.939590137
E02001505,86.2,23.53257346
E02001506,93.6,4.306863734
E02001507,92.2,7.157592618
E02001508,85.1,24.35756421
E02001509,86.6,25.50569587
E02001510,83.6,34.45099039
E02001511,86.4,24.33455835
E02001512,89.6,20.44574439
E02001513,90.8,15.64367974
E02001514,78.7,39.60862368
E02001515,81.7,49.19692438
E02001516,85,33.56516247
E02001517,88,23.31664337
E02001518,83.8,25.70521736
E02001519,83.5,42.27921465
E02001520,89.5,13.78691037
E02001521,69.3,32.15204051
E02001522,79.5,47.91638362
E02001523,82,25.14687387
E02001524,93.7,7.462305537
E02001525,72.3,49.0816592
E02001526,77.6,51.05342959
E02001527,88.8,19.23006305
E02001528,84.7,33.80046948
E02001529,84.3,42.23391468
E02001530,79.2,47.39407127
E02001531,82,36.63708927
E02001532,92,11.01519095
E02001533,84.4,33.40277803
E02001534,85.3,26.57069914
E02001535,91.8,13.79011738
E02001536,89.7,21.26228829
E02001537,87.7,25.68576005
E02001538,87.1,30.56352904
E02001539,78.6,39.5745262
E02001540,85.6,31.69223786
E02001541,82.8,29.9765851
E02001542,81.5,46.96140604
E02001543,83.2,36.48064282
E02001544,84.6,30.77622852
E02001545,91.3,12.45530805
E02001546,81.3,23.66374243
E02001547,80.8,39.69686758
E02001548,76.3,46.98859423
E02001549,88.8,16.05280315
E02001550,86.8,22.90593808
E02001551,80.7,27.62227614
E02001552,80.7,26.05407459
E02001553,77.5,32.03034043
E02001554,90.3,13.51807949
E02001555,89.9,15.96689466
E02001556,76.3,35.62464339
E02001557,71.8,30.15044192
E02001558,90.6,18.65921871
E02001559,90.4,11.7722483
E02001560,53.3,52.59049086
E02001561,67.8,48.60705291
E02001562,84.3,31.05203712
E02001563,88.8,14.77043779
E02001564,90.7,7.829068952
E02001565,90.6,10.01367383
E02001566,72,34.72662776
E02001567,79.6,39.04512138
E02001568,83.1,42.8927766
E02001569,79.1,44.15839853
E02001570,82.9,55.30893481
E02001571,87.3,20.06276387
E02001572,80,39.46257429
E02001573,84.6,31.35204492
E02001574,89.8,16.51697745
E02001575,83.7,43.1721052
E02001576,90,14.10984854
E02001577,92.3,14.89864903
E02001578,85,25.28959763
E02001579,86.6,30.67710268
E02001580,88.7,26.3362052
E02001581,88,31.84394108
E02001582,86.5,28.66929038
E02001583,84.5,29.98931827
E02001584,91.4,13.77396252
E02001585,80.6,43.68014514
E02001586,85.5,43.68877248
E02001587,83.1,50.469852
E02001588,84.7,37.38150456
E02001589,92.4,14.14935927
E02001590,77.6,63.48830484
E02001591,70.9,49.35663132
E02001592,87.3,23.83980192
E02001593,63.3,54.49839115
E02001594,57.4,57.45918929
E02001595,90.3,17.67957096
E02001596,91.8,21.34642907
E02001597,83,44.57435616
E02001598,87.9,24.75553183
E02001599,92.6,13.75801824
E02001600,79.3,20.4057112
E02001601,88.7,20.27311213
E02001602,86.9,21.33519816
E02001603,86.9,34.29747823
E02001604,88.6,20.93413088
E02001605,90.5,20.57845073
E02001606,88.1,30.93223973
E02001607,88.8,26.75368071
E02001608,90.7,14.72081827
E02001609,92.1,17.02321914
E02001610,92.2,14.29697177
E02001611,87.8,24.27781264
E02001612,89.3,14.83416923
E02001613,87.9,24.1246402
E02001614,90.1,14.73292211
E02001615,92.3,10.6849961
E02001616,86.1,29.96031288
E02001617,75.1,48.56576212
E02001618,89.4,11.62317712
E02001619,79.1,52.46920032
E02001620,75.3,47.4898129
E02001621,75.6,51.53640665
E02001622,78.7,51.5245468
E02001623,71,59.36240693
E02001624,76.1,31.14973402
E02001625,76.6,50.09346629
E02001626,88.9,15.06554555
E02001627,82.8,25.74846871
E02001628,62.6,46.74150599
E02001629,72.1,50.15456698
E02001630,61.1,45.56824931
E02001631,88.4,17.75847858
E02001632,54.7,53.15620601
E02001633,92.6,10.31033669
E02001634,86.6,14.27681917
E02001635,88.1,25.72939475
E02001636,63.7,36.52668875
E02001637,62.3,49.07865663
E02001638,85.4,6.878703545
E02001639,88.2,8.524295024
E02001640,84.4,13.48051302
E02001642,81.6,23.88284657
E02001643,91.6,7.804796311
E02001646,80.5,9.739089345
E02001647,86.7,26.48377744
E02001648,85,5.431932449
E02001649,73.9,60.9020613
E02001650,70.2,27.91010323
E02001651,92,2.9406483
E02001652,57.9,25.72432141
E02001653,73.1,45.16305888
E02001654,87.9,25.3556415
E02001655,82.1,37.14841337
E02001656,86.3,7.251071231
E02001657,93.3,4.483016975
E02001658,74.5,58.45538135
E02001659,83,41.07066879
E02001660,81.3,16.78103484
E02001661,76.7,43.41585305
E02001662,85.9,26.18512834
E02001663,84.4,16.76797409
E02001664,84.3,22.59443046
E02001665,92,3.459761706
E02001666,86.6,28.02893506
E02001669,88.3,13.86831089
E02001670,76.7,51.90914535
E02001671,90.5,15.44047826
E02001672,87.4,19.06367892
E02001673,90,10.55797716
E02001674,91.1,12.80857515
E02001675,88,32.81092575
E02001676,92.9,6.959018374
E02001678,92.1,6.562253233
E02001679,82.3,35.47992806
E02001680,76.8,57.79644221
E02001681,89.9,10.94409829
E02001682,89.9,16.12276211
E02001683,90.3,13.21573882
E02001684,82.2,40.88594604
E02001685,84.9,32.29681528
E02001686,90.2,16.64834044
E02001688,81.2,35.87198822
E02001689,64.7,42.20678156
E02001690,87.6,21.81069264
E02001691,69.2,35.41630613
E02001692,80.4,51.68881173
E02001693,84.6,43.96930797
E02001694,88.8,21.71130402
E02001695,89.9,16.51059921
E02001696,85.7,35.47608352
E02001697,91.5,14.36112922
E02001698,94.4,9.075102923
E02001699,87.1,33.58389566
E02001700,88.5,18.33745377
E02001701,93.1,9.716729841
E02001702,81.9,49.50591926
E02001703,90.2,16.03934464
E02001704,85.5,35.43688859
E02001705,85.7,30.81904879
E02001706,86.9,28.98742627
E02001707,88.5,27.75072626
E02001708,88.6,15.18706627
E02001709,89.2,7.04768928
E02001710,80.5,38.70824051
E02001711,81.4,40.02602422
E02001712,85.2,8.952108921
E02001713,88.2,11.46029654
E02001714,88.6,7.336332323
E02001715,78.9,38.41788379
E02001718,81.9,45.34094221
E02001719,86.6,14.10210965
E02001720,81.2,7.92063366
E02001721,86.5,27.50734901
E02001722,84.9,34.67884934
E02001723,76.9,33.66901194
E02001724,78.2,10.28008355
E02001725,71.8,27.48625906
E02001726,78.3,30.34223578
E02001727,83.2,32.43030489
E02001728,84.7,31.88198806
E02001729,53.7,29.54641778
E02001730,55,20.79016521
E02001731,48.4,31.40439084
E02001732,78.6,46.68319305
E02001733,74,61.47395123
